x,y,z,qx,qy,qz,qw
5.59142,24.6394,0.245342,-0.642041,-0.200945,-0.540424,-0.540424
5.5439,24.6474,0.248622,-0.644511,-0.200949,-0.54134,-0.54134
5.49547,24.656,0.249207,-0.646371,-0.201684,-0.542548,-0.542548
5.44705,24.6649,0.247154,-0.647888,-0.202975,-0.544043,-0.544043
5.39748,24.6739,0.242529,-0.648982,-0.204871,-0.545575,-0.545575
5.34763,24.6833,0.235481,-0.649287,-0.207418,-0.547022,-0.547022
5.29696,24.6927,0.227002,-0.648548,-0.210891,-0.548001,-0.548001
5.2456,24.7019,0.218656,-0.645916,-0.215848,-0.548367,-0.548367
5.19324,24.7122,0.213788,-0.641198,-0.222742,-0.548086,-0.548086
5.14061,24.7223,0.211437,-0.637082,-0.229109,-0.547139,-0.547139
5.08801,24.7348,0.213717,-0.634408,-0.234479,-0.545873,-0.545873
5.03868,24.7459,0.217486,-0.635194,-0.236376,-0.544591,-0.544591
4.99497,24.7549,0.222507,-0.638235,-0.235157,-0.543009,-0.543009
4.95279,24.761,0.229215,-0.637946,-0.236102,-0.540424,-0.540424
4.91349,24.7635,0.23736,-0.633579,-0.239972,-0.536677,-0.536677
4.87345,24.7647,0.245407,-0.627639,-0.245061,-0.532292,-0.532292
4.83447,24.7661,0.250247,-0.621785,-0.25024,-0.527768,-0.527768
4.794,24.7684,0.252243,-0.617741,-0.254475,-0.523305,-0.523305
4.75086,24.7733,0.250298,-0.615894,-0.257168,-0.519514,-0.519514
4.7096,24.777,0.246344,-0.615238,-0.258982,-0.516462,-0.516462
4.66775,24.779,0.241087,-0.614894,-0.260208,-0.514214,-0.514214
4.62545,24.7795,0.23442,-0.614979,-0.260622,-0.512699,-0.512699
4.58427,24.7785,0.225759,-0.615894,-0.260005,-0.511587,-0.511587
4.54208,24.7759,0.21661,-0.616117,-0.259435,-0.510148,-0.510148
4.49792,24.7702,0.209215,-0.613047,-0.261164,-0.508186,-0.508186
4.45215,24.7633,0.205622,-0.608537,-0.264078,-0.505914,-0.505914
4.40926,24.7496,0.204146,-0.605837,-0.264954,-0.503801,-0.503801
4.36508,24.7409,0.205425,-0.605852,-0.264733,-0.501543,-0.501543
4.32176,24.7352,0.207932,-0.608451,-0.26363,-0.498668,-0.498668
4.27762,24.7339,0.210637,-0.611508,-0.262826,-0.494592,-0.494592
4.23598,24.73,0.214725,-0.612588,-0.263957,-0.489917,-0.489917
4.19447,24.7279,0.222359,-0.613346,-0.265723,-0.486118,-0.486118
4.15417,24.7261,0.231525,-0.616022,-0.266235,-0.483672,-0.483672
4.11403,24.7241,0.239103,-0.619023,-0.266626,-0.482,-0.482
4.07228,24.7223,0.243107,-0.621289,-0.267788,-0.4806,-0.4806
4.03037,24.718,0.24438,-0.622599,-0.269916,-0.479453,-0.479453
3.98622,24.7145,0.242418,-0.622988,-0.273042,-0.478635,-0.478635
3.94118,24.7115,0.238896,-0.622253,-0.277229,-0.477981,-0.477981
3.89595,24.7077,0.23379,-0.620562,-0.282224,-0.477452,-0.477452
3.84967,24.7039,0.227588,-0.618296,-0.287641,-0.476961,-0.476961
3.80219,24.6996,0.221319,-0.615378,-0.293686,-0.476026,-0.476026
3.75432,24.6939,0.216262,-0.610564,-0.300926,-0.474481,-0.474481
3.70463,24.6881,0.214173,-0.605054,-0.308907,-0.47232,-0.47232
3.65748,24.6816,0.21581,-0.600446,-0.316356,-0.469693,-0.469693
3.60991,24.6764,0.221684,-0.597395,-0.32298,-0.466524,-0.466524
3.56538,24.6713,0.228463,-0.597173,-0.32738,-0.462764,-0.462764
3.52469,24.666,0.233482,-0.597243,-0.331131,-0.457079,-0.457079
3.48567,24.6578,0.237493,-0.592148,-0.337489,-0.448344,-0.448344
3.45325,24.6456,0.242001,-0.582031,-0.346218,-0.436832,-0.436832
3.42192,24.6328,0.24514,-0.570352,-0.35541,-0.42429,-0.42429
3.39197,24.6204,0.246891,-0.560282,-0.363729,-0.412287,-0.412287
3.35954,24.6088,0.246385,-0.553602,-0.370349,-0.401904,-0.401904
3.32287,24.598,0.243401,-0.548954,-0.375825,-0.392986,-0.392986
3.28836,24.5849,0.238458,-0.544662,-0.380717,-0.385023,-0.385023
3.24959,24.5703,0.232067,-0.540504,-0.385044,-0.378158,-0.378158
3.21316,24.5525,0.22415,-0.537025,-0.388541,-0.372549,-0.372549
3.17552,24.5332,0.214198,-0.534638,-0.391032,-0.36815,-0.36815
3.13755,24.511,0.204062,-0.531205,-0.3933,-0.36411,-0.36411
3.09954,24.4847,0.196613,-0.524398,-0.39653,-0.360026,-0.360026
3.06152,24.4554,0.193426,-0.517445,-0.399532,-0.356637,-0.356637
3.02266,24.4249,0.194125,-0.512106,-0.401542,-0.354299,-0.354299
2.98472,24.3943,0.199954,-0.508579,-0.403475,-0.352563,-0.352563
2.94879,24.3654,0.206818,-0.508828,-0.404652,-0.350961,-0.350961
2.91428,24.339,0.213451,-0.511199,-0.405547,-0.349174,-0.349174
2.87585,24.316,0.221018,-0.512231,-0.407516,-0.347248,-0.347248
2.83784,24.2933,0.230552,-0.513093,-0.409824,-0.34572,-0.34572
2.79915,24.2721,0.23999,-0.51497,-0.411943,-0.345084,-0.345084
2.7602,24.2515,0.246836,-0.517359,-0.414147,-0.344853,-0.344853
2.72094,24.2313,0.250666,-0.519669,-0.416783,-0.344724,-0.344724
2.68332,24.2101,0.25188,-0.521626,-0.419765,-0.344845,-0.344845
2.64479,24.1873,0.250364,-0.522819,-0.423251,-0.344831,-0.344831
2.60459,24.1641,0.247055,-0.522587,-0.427276,-0.344504,-0.344504
2.56428,24.1393,0.242468,-0.521371,-0.431552,-0.343942,-0.343942
2.52478,24.1147,0.23625,-0.520058,-0.435694,-0.343265,-0.343265
2.48295,24.0901,0.229608,-0.517983,-0.439926,-0.341829,-0.341829
2.4417,24.0631,0.226714,-0.512784,-0.444852,-0.338643,-0.338643
2.4011,24.0364,0.225031,-0.505944,-0.45035,-0.334165,-0.334165
2.35944,24.0101,0.227948,-0.49992,-0.455485,-0.328954,-0.328954
2.3185,23.9855,0.235059,-0.498372,-0.459021,-0.324519,-0.324519
2.28092,23.963,0.242317,-0.502357,-0.460221,-0.320703,-0.320703
2.24708,23.9418,0.248512,-0.505694,-0.461561,-0.314309,-0.314309
2.21695,23.9196,0.254239,-0.502922,-0.464696,-0.303589,-0.303589
2.19,23.8967,0.258926,-0.49545,-0.468928,-0.289404,-0.289404
2.16341,23.8737,0.261909,-0.485522,-0.473728,-0.2734,-0.2734
2.13856,23.8511,0.263207,-0.476248,-0.478431,-0.257591,-0.257591
2.10706,23.8286,0.260159,-0.46974,-0.482457,-0.243747,-0.243747
2.07762,23.8054,0.257021,-0.465748,-0.485863,-0.231872,-0.231872
2.04567,23.7803,0.250355,-0.463014,-0.488774,-0.221606,-0.221606
2.01734,23.7525,0.24259,-0.460944,-0.491276,-0.212709,-0.212709
1.99041,23.7231,0.232875,-0.460447,-0.493159,-0.205538,-0.205538
1.96479,23.6916,0.221286,-0.460648,-0.494633,-0.199205,-0.199205
1.93986,23.6559,0.211456,-0.456856,-0.496406,-0.192226,-0.192226
1.91859,23.6156,0.205249,-0.450156,-0.498653,-0.185399,-0.185399
1.89541,23.5749,0.202277,-0.446482,-0.500202,-0.180578,-0.180578
1.87105,23.5336,0.203417,-0.444737,-0.50162,-0.177158,-0.177158
1.8429,23.4945,0.207706,-0.444081,-0.503574,-0.173954,-0.173954
1.81407,23.4579,0.21137,-0.445909,-0.5054,-0.170821,-0.170821
1.79008,23.4219,0.217519,-0.447158,-0.507533,-0.167445,-0.167445
1.76494,23.3868,0.226017,-0.446098,-0.510101,-0.163975,-0.163975
1.73967,23.3522,0.236413,-0.44447,-0.512793,-0.161432,-0.161432
1.71492,23.3175,0.246461,-0.442748,-0.515545,-0.160003,-0.160003
1.68864,23.2824,0.253083,-0.440365,-0.518598,-0.158642,-0.158642
1.66382,23.2466,0.255943,-0.437121,-0.522269,-0.156908,-0.156908
1.63781,23.2106,0.255232,-0.433842,-0.526689,-0.155404,-0.155404
1.60797,23.1749,0.251263,-0.431275,-0.531729,-0.154558,-0.154558
1.57665,23.1398,0.245302,-0.428897,-0.537043,-0.153914,-0.153914
1.54498,23.1041,0.238387,-0.425794,-0.542421,-0.152848,-0.152848
1.51269,23.0683,0.231497,-0.421715,-0.547669,-0.150208,-0.150208
1.48116,23.0317,0.225459,-0.414806,-0.552866,-0.14472,-0.14472
1.44631,22.9941,0.223338,-0.405886,-0.558223,-0.137497,-0.137497
1.41295,22.9572,0.22307,-0.399451,-0.563293,-0.130665,-0.130665
1.37984,22.9213,0.226322,-0.394225,-0.5682,-0.1235,-0.1235
1.34878,22.8862,0.231738,-0.390516,-0.572289,-0.115949,-0.115949
1.32063,22.8542,0.236729,-0.38929,-0.575137,-0.107848,-0.107848
1.29855,22.822,0.241473,-0.384553,-0.577257,-0.0963019,-0.0963019
1.28171,22.789,0.247669,-0.373131,-0.579299,-0.0803818,-0.0803818
1.26243,22.7564,0.25241,-0.360365,-0.581308,-0.064478,-0.064478
1.24331,22.7244,0.256974,-0.350931,-0.583551,-0.0517901,-0.0517901
1.22491,22.6918,0.259087,-0.343915,-0.586095,-0.0415334,-0.0415334
1.20545,22.6579,0.25791,-0.337807,-0.588901,-0.0323574,-0.0323574
1.18685,22.6234,0.254669,-0.332306,-0.591893,-0.0242847,-0.0242847
1.1694,22.5865,0.249743,-0.327532,-0.594809,-0.0178413,-0.0178413
1.1548,22.5471,0.244005,-0.323691,-0.597543,-0.0131033,-0.0131033
1.1382,22.5062,0.236077,-0.321088,-0.600067,-0.00998872,-0.00998872
1.12756,22.4641,0.227645,-0.318489,-0.601992,-0.00731802,-0.00731802
1.11969,22.4188,0.220296,-0.314196,-0.603075,-0.00460191,-0.00460191
1.11781,22.3727,0.216754,-0.30931,-0.603288,-0.00250773,-0.00250773
1.11991,22.3263,0.215362,-0.306469,-0.60282,-0.00150456,-0.00150456
1.12119,22.2805,0.214363,-0.306157,-0.602067,-0.000704236,-0.000704236
1.12064,22.2362,0.214544,-0.307048,-0.601791,0.00111013,0.00111013
1.11727,22.1945,0.215237,-0.307662,-0.602167,0.0050752,0.0050752
1.11588,22.1552,0.21869,-0.306016,-0.602772,0.0106132,0.0106132
1.11261,22.1153,0.225809,-0.302311,-0.603468,0.0159913,0.0159913
1.11171,22.0752,0.235082,-0.29906,-0.604467,0.0195461,0.0195461
1.11336,22.0351,0.242973,-0.296295,-0.605978,0.0216764,0.0216764
1.11046,21.9942,0.247582,-0.293615,-0.608251,0.0228703,0.0228703
1.10752,21.9535,0.248741,-0.290895,-0.611134,0.023489,0.023489
1.10345,21.9116,0.247225,-0.287171,-0.614445,0.024235,0.024235
1.10094,21.8683,0.244256,-0.281885,-0.617806,0.0256648,0.0256648
1.09723,21.8249,0.239094,-0.275949,-0.621183,0.0273237,0.0273237
1.09441,21.7804,0.232062,-0.270832,-0.624803,0.0285757,0.0285757
1.09156,21.7358,0.224898,-0.266305,-0.628373,0.0304069,0.0304069
1.08978,21.6898,0.220026,-0.259966,-0.631499,0.0341459,0.0341459
1.08733,21.643,0.218256,-0.252518,-0.634524,0.0394771,0.0394771
1.08426,21.5976,0.218164,-0.246367,-0.637758,0.0462624,0.0462624
1.08291,21.554,0.220404,-0.2385,-0.640961,0.0571341,0.0571341
1.07943,21.514,0.223247,-0.231389,-0.644274,0.0700562,0.0700562
1.08011,21.4785,0.225253,-0.227753,-0.647554,0.0831055,0.0831055
1.0836,21.4466,0.228474,-0.22136,-0.649422,0.0995656,0.0995656
1.08843,21.4154,0.233413,-0.209338,-0.649365,0.120133,0.120133
1.09792,21.3838,0.240256,-0.196711,-0.648774,0.140097,0.140097
1.1054,21.3535,0.246168,-0.186074,-0.648588,0.156814,0.156814
1.11075,21.3202,0.248715,-0.177088,-0.649063,0.171058,0.171058
1.11598,21.2857,0.248407,-0.168731,-0.64995,0.184078,0.184078
1.12169,21.2491,0.245894,-0.160842,-0.651305,0.195628,0.195628
1.1284,21.2115,0.241314,-0.153524,-0.653076,0.205393,0.205393
1.13797,21.1733,0.235173,-0.146198,-0.655111,0.213602,0.213602
1.14975,21.1344,0.226384,-0.138936,-0.657225,0.220856,0.220856
1.16245,21.0936,0.216731,-0.130633,-0.658695,0.228046,0.228046
1.18027,21.0517,0.209971,-0.120685,-0.659301,0.235253,0.235253
1.20056,21.0087,0.206089,-0.110308,-0.659475,0.241508,0.241508
1.22406,20.9641,0.205553,-0.101704,-0.660059,0.245233,0.245233
1.25034,20.9192,0.209152,-0.0946676,-0.660325,0.247032,0.247032
1.27383,20.8747,0.215744,-0.08928,-0.6621,0.247503,0.247503
1.29308,20.8322,0.221139,-0.0860657,-0.665038,0.247617,0.247617
1.31087,20.7917,0.225594,-0.0835961,-0.668334,0.248024,0.248024
1.32681,20.7515,0.232652,-0.0800575,-0.671313,0.248754,0.248754
1.34641,20.7128,0.241564,-0.0759814,-0.67345,0.249475,0.249475
1.3663,20.6746,0.250304,-0.072185,-0.675177,0.250036,0.250036
1.38718,20.6373,0.256388,-0.068123,-0.676502,0.251277,0.251277
1.4083,20.5999,0.259023,-0.0636225,-0.677717,0.253412,0.253412
1.42967,20.5623,0.2585,-0.0585342,-0.678581,0.256445,0.256445
1.45188,20.5243,0.255874,-0.0523889,-0.678876,0.260267,0.260267
1.47502,20.4852,0.252199,-0.0460115,-0.678857,0.263919,0.263919
1.49791,20.4451,0.247176,-0.0404544,-0.679182,0.266402,0.266402
1.52133,20.4044,0.240284,-0.0360457,-0.680037,0.268081,0.268081
1.54505,20.3632,0.233037,-0.032247,-0.681063,0.26993,0.26993
1.56953,20.3208,0.226812,-0.0279602,-0.681566,0.272606,0.272606
1.59361,20.2774,0.223906,-0.0241279,-0.682261,0.27478,0.27478
1.61725,20.2335,0.225479,-0.0214078,-0.683244,0.276401,0.276401
1.64081,20.1909,0.23091,-0.0200213,-0.684732,0.277331,0.277331
1.66313,20.1509,0.235925,-0.022174,-0.687763,0.276796,0.276796
1.68371,20.1153,0.239979,-0.0257533,-0.690853,0.27744,0.27744
1.70528,20.083,0.24418,-0.0250993,-0.691105,0.283419,0.283419
1.72712,20.0521,0.249415,-0.0193047,-0.688215,0.294422,0.294422
1.74959,20.0228,0.254815,-0.0130266,-0.684744,0.305274,0.305274
1.77199,19.9937,0.258958,-0.00841245,-0.682153,0.313614,0.313614
1.7945,19.9645,0.260524,-0.00422554,-0.680049,0.320959,0.320959
1.81792,19.9348,0.259748,0.000256576,-0.678085,0.328083,0.328083
1.84156,19.9039,0.257353,0.00418734,-0.676815,0.334018,0.334018
1.86489,19.8713,0.251863,0.00663288,-0.67673,0.337786,0.337786
1.88993,19.8383,0.244664,0.00765113,-0.677551,0.339799,0.339799
1.9164,19.8052,0.236015,0.00797175,-0.678507,0.341315,0.341315
1.94419,19.7716,0.226646,0.00883948,-0.678704,0.343374,0.343374
1.97395,19.7376,0.219284,0.0101628,-0.67804,0.345665,0.345665
2.00526,19.7037,0.215344,0.0113898,-0.676776,0.347733,0.347733
2.03929,19.6717,0.213878,0.0123206,-0.674869,0.349767,0.349767
2.07337,19.638,0.216802,0.0132341,-0.673281,0.351148,0.351148
2.10402,19.6042,0.220926,0.0124682,-0.673556,0.351012,0.351012
2.13224,19.5707,0.223963,0.0101798,-0.675247,0.349718,0.349718
2.15968,19.5373,0.228279,0.00837568,-0.677367,0.347628,0.347628
2.18703,19.5035,0.234793,0.00809389,-0.679117,0.344947,0.344947
2.21494,19.4704,0.242923,0.00847394,-0.680605,0.34158,0.34158
2.24301,19.4375,0.249718,0.00932146,-0.682116,0.337626,0.337626
2.27162,19.4044,0.254105,0.0110333,-0.683653,0.333507,0.333507
2.29972,19.3701,0.255709,0.0136371,-0.685337,0.329364,0.329364
2.32849,19.3366,0.256143,0.0175397,-0.686639,0.32586,0.32586
2.35725,19.302,0.25401,0.0228708,-0.687174,0.323559,0.323559
2.3866,19.2667,0.25048,0.0292744,-0.687072,0.322332,0.322332
2.41609,19.2315,0.245815,0.0354888,-0.687198,0.321198,0.321198
2.44558,19.1964,0.24047,0.0409908,-0.687837,0.320167,0.320167
2.47571,19.1613,0.235243,0.0471089,-0.687955,0.320782,0.320782
2.50652,19.1254,0.232538,0.0545054,-0.687241,0.323591,0.323591
2.53739,19.0901,0.233832,0.0620216,-0.68643,0.327322,0.327322
2.56762,19.0559,0.239617,0.0676813,-0.686702,0.329783,0.329783
2.59579,19.0243,0.246349,0.0695144,-0.689052,0.330253,0.330253
2.62127,18.9969,0.250994,0.0700388,-0.691613,0.332011,0.332011
2.64696,18.9732,0.255485,0.0734551,-0.691988,0.338296,0.338296
2.67353,18.9504,0.260455,0.0810384,-0.689393,0.349166,0.349166
2.70048,18.93,0.265122,0.0897294,-0.685802,0.360886,0.360886
2.7271,18.9101,0.268005,0.0972721,-0.682966,0.370568,0.370568
2.75443,18.8887,0.269158,0.103724,-0.680882,0.378244,0.378244
2.78174,18.8684,0.26777,0.109719,-0.67879,0.385133,0.385133
2.81068,18.8486,0.265025,0.115533,-0.67664,0.391589,0.391589
2.84053,18.8294,0.26034,0.120763,-0.674742,0.39713,0.39713
2.87048,18.8116,0.253592,0.124912,-0.673655,0.40108,0.40108
2.90344,18.7919,0.245797,0.127995,-0.6733,0.403909,0.403909
2.93712,18.7747,0.236913,0.13093,-0.672576,0.407306,0.407306
2.97353,18.7589,0.229004,0.134738,-0.670652,0.412071,0.412071
3.01414,18.7374,0.223902,0.138892,-0.668193,0.417232,0.417232
3.05364,18.7222,0.221715,0.14211,-0.666234,0.422158,0.422158
3.09401,18.7055,0.222269,0.144178,-0.664972,0.426671,0.426671
3.13404,18.6853,0.224637,0.144961,-0.665568,0.429955,0.429955
3.17061,18.6661,0.226717,0.144604,-0.667784,0.432643,0.432643
3.20459,18.6473,0.228278,0.144168,-0.670239,0.435442,0.435442
3.23846,18.6283,0.232044,0.143805,-0.672682,0.437337,0.437337
3.27213,18.6082,0.23813,0.14278,-0.675568,0.437226,0.437226
3.30506,18.588,0.244714,0.141122,-0.678488,0.435808,0.435808
3.33735,18.5694,0.249789,0.139819,-0.680811,0.434252,0.434252
3.37055,18.5505,0.253357,0.139123,-0.682369,0.432893,0.432893
3.4043,18.5303,0.254602,0.138507,-0.683743,0.431314,0.431314
3.43946,18.5089,0.253393,0.137925,-0.685279,0.429328,0.429328
3.47236,18.4871,0.250106,0.13739,-0.686753,0.427316,0.427316
3.50677,18.4636,0.245406,0.13641,-0.688723,0.424297,0.424297
3.54141,18.4381,0.239305,0.133964,-0.691941,0.41943,0.41943
3.57684,18.4115,0.232867,0.131253,-0.694897,0.414659,0.414659
3.61212,18.3847,0.227192,0.129123,-0.696959,0.410705,0.410705
3.64726,18.3559,0.22366,0.125428,-0.700053,0.405254,0.405254
3.68242,18.3265,0.223654,0.119902,-0.703763,0.398604,0.398604
3.71673,18.299,0.226405,0.112383,-0.708072,0.390741,0.390741
3.74957,18.2719,0.229452,0.101834,-0.713317,0.382013,0.382013
3.78141,18.2486,0.23307,0.0917816,-0.716733,0.375931,0.375931
3.81212,18.2269,0.236905,0.0842053,-0.717311,0.373532,0.373532
3.84099,18.2068,0.241558,0.0768106,-0.716904,0.371432,0.371432
3.87039,18.1857,0.246366,0.0684033,-0.716391,0.367842,0.367842
3.90184,18.1638,0.250615,0.0595379,-0.715357,0.363728,0.363728
3.93495,18.141,0.252603,0.0506625,-0.713716,0.359708,0.359708
3.96858,18.1174,0.252917,0.0413343,-0.712115,0.354852,0.354852
4.00072,18.0919,0.252177,0.0308204,-0.711246,0.348069,0.348069
4.03323,18.0641,0.250452,0.0195321,-0.710931,0.339594,0.339594
4.06577,18.0348,0.246659,0.00768342,-0.710866,0.330013,0.330013
4.09539,18.0047,0.239736,-0.00484886,-0.711081,0.319746,0.319746
4.12484,17.974,0.232567,-0.0166588,-0.71065,0.310366,0.310366
4.15468,17.9421,0.22738,-0.0254213,-0.708476,0.303036,0.303036
4.18355,17.9091,0.225341,-0.0330761,-0.705551,0.295457,0.295457
4.21423,17.8739,0.225705,-0.0424637,-0.703134,0.285304,0.285304
4.24515,17.8367,0.228681,-0.0525586,-0.700679,0.273347,0.273347
4.27486,17.7975,0.231988,-0.065044,-0.698922,0.259529,0.259529
4.30104,17.7595,0.235037,-0.0809644,-0.698182,0.24372,0.24372
4.3243,17.7213,0.239806,-0.0983179,-0.697782,0.226585,0.226585
4.34661,17.6808,0.246874,-0.115671,-0.696924,0.208253,0.208253
4.36639,17.6414,0.255215,-0.133931,-0.695713,0.188423,0.188423
4.38759,17.5986,0.261809,-0.152207,-0.693717,0.168282,0.168282
4.40521,17.5574,0.266036,-0.169434,-0.691058,0.148759,0.148759
4.42208,17.5144,0.266971,-0.185421,-0.688084,0.129995,0.129995
4.43347,17.4733,0.265849,-0.200027,-0.685025,0.112032,0.112032
4.44392,17.4318,0.26426,-0.213189,-0.68202,0.0946851,0.0946851
4.45142,17.3887,0.261225,-0.22517,-0.679261,0.0777135,0.0777135
4.45523,17.3452,0.256844,-0.236391,-0.676829,0.0611186,0.0611186
4.4564,17.3005,0.251141,-0.246403,-0.674624,0.0457301,0.0457301
4.4569,17.2519,0.246006,-0.253674,-0.67229,0.0332151,0.0332151
4.4541,17.2032,0.243227,-0.257372,-0.669925,0.0238453,0.0238453
4.45149,17.1517,0.242811,-0.260032,-0.667938,0.0156307,0.0156307
4.44644,17.101,0.246185,-0.263257,-0.666428,0.00742689,0.00742689
4.44092,17.0518,0.252648,-0.268068,-0.665268,-0.00116598,-0.00116598
4.43327,17.0079,0.258959,-0.276723,-0.664007,-0.0107674,-0.0107674
4.42896,16.9641,0.264623,-0.286173,-0.662204,-0.0194239,-0.0194239
4.42647,16.921,0.270007,-0.292199,-0.659729,-0.0245959,-0.0245959
4.42416,16.8812,0.275083,-0.295136,-0.656714,-0.026975,-0.026975
4.42194,16.8413,0.279249,-0.297391,-0.653431,-0.0292487,-0.0292487
4.41915,16.8016,0.281841,-0.299748,-0.649962,-0.0319571,-0.0319571
4.41717,16.7615,0.282143,-0.301438,-0.646286,-0.034184,-0.034184
4.41502,16.7205,0.28024,-0.302091,-0.642591,-0.0356741,-0.0356741
4.41182,16.6794,0.277482,-0.302953,-0.639187,-0.0370593,-0.0370593
4.40868,16.637,0.272233,-0.304777,-0.636162,-0.0392678,-0.0392678
4.4042,16.5946,0.265897,-0.30797,-0.633644,-0.0422498,-0.0422498
4.40008,16.551,0.257358,-0.312062,-0.631466,-0.0452338,-0.0452338
4.39504,16.508,0.248311,-0.315567,-0.629505,-0.0470844,-0.0470844
4.39044,16.4632,0.241394,-0.316415,-0.627596,-0.0471236,-0.0471236
4.38704,16.4172,0.237476,-0.316016,-0.625603,-0.0462478,-0.0462478
4.38454,16.3699,0.235913,-0.316546,-0.62296,-0.0457248,-0.0457248
4.38141,16.322,0.23824,-0.3189,-0.620491,-0.0463953,-0.0463953
4.37612,16.2774,0.242142,-0.324204,-0.61848,-0.0475137,-0.0475137
4.36978,16.2367,0.245402,-0.329938,-0.616769,-0.0471851,-0.0471851
4.36309,16.1977,0.249825,-0.333386,-0.615369,-0.0451425,-0.0451425
4.35602,16.1587,0.256501,-0.335561,-0.614434,-0.0430449,-0.0430449
4.34933,16.1189,0.263666,-0.338443,-0.613991,-0.0423384,-0.0423384
4.34216,16.0794,0.269003,-0.341913,-0.614072,-0.0425918,-0.0425918
4.33494,16.0379,0.271149,-0.345311,-0.614719,-0.0432655,-0.0432655
4.32628,15.9978,0.271651,-0.348043,-0.615966,-0.0438316,-0.0438316
4.31705,15.9574,0.270598,-0.349327,-0.617679,-0.0438698,-0.0438698
4.30691,15.9164,0.268132,-0.349416,-0.619778,-0.0435898,-0.0435898
4.29596,15.8749,0.263937,-0.349322,-0.622126,-0.0435443,-0.0435443
4.28446,15.833,0.258046,-0.349097,-0.624739,-0.0434112,-0.0434112
4.27292,15.7904,0.251617,-0.34744,-0.627466,-0.042038,-0.042038
4.26166,15.7459,0.246165,-0.342801,-0.630014,-0.0387991,-0.0387991
4.2502,15.7005,0.243588,-0.336828,-0.632523,-0.0352141,-0.0352141
4.23891,15.6541,0.245462,-0.330381,-0.635122,-0.0315245,-0.0315245
4.22742,15.6078,0.251077,-0.322437,-0.637746,-0.0269796,-0.0269796
4.21632,15.5634,0.256097,-0.317525,-0.640171,-0.0233892,-0.0233892
4.20649,15.5225,0.260559,-0.315583,-0.642508,-0.0201577,-0.0201577
4.19954,15.484,0.265358,-0.310929,-0.644405,-0.0139077,-0.0139077
4.19432,15.4467,0.270943,-0.302596,-0.645741,-0.00459818,-0.00459818
4.19003,15.4093,0.276497,-0.294609,-0.64672,0.00436875,0.00436875
4.18634,15.3729,0.279972,-0.287967,-0.647669,0.0117719,0.0117719
4.18189,15.3346,0.281887,-0.282326,-0.648479,0.0183271,0.0183271
4.17723,15.2971,0.281957,-0.277538,-0.649046,0.0242941,0.0242941
4.17318,15.2584,0.279291,-0.273992,-0.649497,0.029363,0.029363
4.16971,15.2181,0.274303,-0.271737,-0.649887,0.0334916,0.0334916
4.16716,15.1781,0.267581,-0.270532,-0.650185,0.0370716,0.0370716
4.16536,15.1365,0.258288,-0.270059,-0.650295,0.0404727,0.0404727
4.16464,15.0944,0.248652,-0.268723,-0.649921,0.0446242,0.0446242
4.16557,15.0511,0.241097,-0.266109,-0.648894,0.0493737,0.0493737
4.16803,15.0054,0.237112,-0.262905,-0.647536,0.0539982,0.0539982
4.17164,14.9588,0.235995,-0.26054,-0.645735,0.057802,0.057802
4.17486,14.9102,0.238448,-0.259995,-0.644465,0.0598734,0.0598734
4.17539,14.8639,0.241366,-0.262347,-0.644197,0.060507,0.060507
4.17431,14.821,0.243211,-0.265786,-0.644447,0.0613249,0.0613249
4.17254,14.7787,0.246383,-0.267437,-0.644862,0.0629229,0.0629229
